user_id,enhanced_segment,financial_category,primary_recommendation,secondary_recommendation,tertiary_recommendation,primary_ml_score,primary_hybrid_score,financial_priorities,urgency_flags,strategy,credit_score,dti_ratio,financial_health_score,engagement_score,recommendation_method
user_090,Debt_Management_Priority,Good,insights,improve,drivescore,1.0,0.9299999999999999,"URGENT_DTI_REDUCTION, Wealth_Building",STABLE_FINANCIAL_POSITION,🚨 CRITICAL: DTI 58.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,815,0.58,0.70948048,0.6742999999999999,ML_Hybrid
user_091,Payment_Recovery_Priority,Good,improve,insights,protect,0.0,0.6649999999999999,"URGENT_PAYMENT_MANAGEMENT, Payment_Management",STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 3 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,734,0.26,0.713666165,0.5858,ML_Hybrid
user_092,Growth_Focused,Good,insights,improve,drivescore,1.0,0.6499999999999999,General_Financial_Wellness,STABLE_FINANCIAL_POSITION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.34.,882,0.34,0.765662685,0.5467500000000001,ML_Hybrid
user_093,Mainstream,Good,improve,insights,drivescore,0.0,0.35,Homeownership_Ready,STABLE_FINANCIAL_POSITION,ML-balanced content strategy for users with decent financial health. Machine learning predictions guide practical financial advice selection.,803,0.43,0.684644595,0.38295,ML_Hybrid
user_094,Debt_Management_Priority,Good,improve,insights,drivescore,0.0,0.6859999999999999,"URGENT_DTI_REDUCTION, Homeownership_Ready",STABLE_FINANCIAL_POSITION,🚨 CRITICAL: DTI 50.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,842,0.5,0.71222741,0.54115,ML_Hybrid
user_095,Growth_Focused,Fair,improve,insights,drivescore,0.0,0.5599999999999999,"Credit_Repair, Legal_Financial_Issues",LEGAL_ACTION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.40.,606,0.4,0.552021615,0.5465,ML_Hybrid
user_096,Debt_Management_Priority,Fair,insights,improve,drivescore,1.0,0.9299999999999999,"URGENT_DTI_REDUCTION, Debt_Reduction, Debt_Consolidation",HIGH_DEBT_BURDEN,🚨 CRITICAL: DTI 83.0% - URGENT debt reduction required. ML model recommends content with financial override priority.,737,0.83,0.5923276399999999,0.39380000000000004,ML_Hybrid
user_097,Payment_Recovery_Priority,Fair,improve,insights,protect,0.0,0.6649999999999999,"URGENT_PAYMENT_MANAGEMENT, Credit_Repair, Debt_Reduction",STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,625,0.8,0.5019332,0.5506,ML_Hybrid
user_098,Growth_Focused,Good,improve,insights,drivescore,0.0,0.35,Homeownership_Ready,STABLE_FINANCIAL_POSITION,Hybrid ML + growth strategy. ML predictions weighted with moderate financial complexity content. Current DTI: 0.29.,944,0.29,0.7885292599999999,0.61505,ML_Hybrid
user_099,Payment_Recovery_Priority,Good,improve,insights,protect,0.0,0.6649999999999999,URGENT_PAYMENT_MANAGEMENT,STABLE_FINANCIAL_POSITION,🚨 PAYMENT ISSUES: 2 missed payments detected - URGENT payment management required. ML predictions adjusted for payment crisis.,810,0.27,0.7504936,0.483,ML_Hybrid
